nivel,path,titulo,detalle,responsables
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 36,SECRETARÍA NRO. 123,"Talcahuano 550, P° 3° Oficina 3081 y 3128 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4372-1370 / 4371-6432 (Fax 4371-6432) | jncrimcorr36.sec123@pjn.gov.ar","Nombre: Dra. Seijas, María Florencia | Cargo: Secretario | Tel: Dra. Seijas, María Florencia | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Dr. Maciocio, Roxana A | Cargo: Secretario | Tel: Dr. Maciocio, Roxana A | Email:  | Teléfono: 4371-4229/0564 (fax) | Email:  | Cargo: Secretario de Juzgado | Situación: Interino"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 37,"Talcahuano 550, 7° P of. 7040 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4374-2767 / 4371-9413 | jncrimcorr37@pjn.gov.ar","Nombre: Dra. Galletti, María Fabiana | Cargo: Juez Subrogante | Tel: Dra. Galletti, María Fabiana | Email:  | Teléfono: 2205-8022 int 58022 | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 37,SECRETARÍA NRO. 129,"Talcahuano 550, 7° P of. 7040 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4374-2767 / 4371-9413 (Fax 4371-9413) | jncrimcorr37.sec129@pjn.gov.ar","Nombre: Dr. Alvarez, Ricardo Luis | Cargo: Secretario | Tel: Dr. Alvarez, Ricardo Luis | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 38,"Talcahuano 550, 5° P of. 5051 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4371-2141 / 4371-7659 / 4373-4715 | jncrimcorr38@pjn.gov.ar / jncrimcorr38.sec132@pjn.gov.ar","Nombre: Dr. Kirszenbaum, Damian Ignacio | Cargo: Juez Subrogante | Tel: Dr. Kirszenbaum, Damian Ignacio | Email:  | Teléfono:  | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 38,SECRETARÍA NRO. 132,"Talcahuano 550, 5° P of. 5051 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4371-2141 / 4371-7659 / 4373-4715 (Fax 4373-4715) | jncrimcorr38.sec132@pjn.gov.ar","Nombre: Dr. Romero, Federico Nahuel | Cargo: Secretario | Tel: Dr. Romero, Federico Nahuel | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Dra. Diez, María de los Ángeles | Cargo: Secretario | Tel: Dra. Diez, María de los Ángeles | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 39,"Lavalle 1171, PB (C1048AAC) | Ciudad Autónoma de Buenos Aires | 43792195 / 43792196 / 43792197 | jncrimcorr39@pjn.gov.ar / jncrimcorr39.sec135@pjn.gov.ar","Nombre: Dr. Bignone, Santiago Carlos | Cargo: Juez | Tel: Dr. Bignone, Santiago Carlos | Email: jncrimcorr39@pjn.gov.ar, | Teléfono:  | Email: jncrimcorr39@pjn.gov.ar, | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 39,SECRETARÍA NRO. 135,"Lavalle 1171, P.B. (C1048AAC) | Ciudad Autónoma de Buenos Aires | 43792195 / 43792196 / 43792197 | jncrimcorr39.sec135@pjn.gov.ar","Nombre: Dr. Muffatti, Marcelo Alberto | Cargo: Secretario | Tel: Dr. Muffatti, Marcelo Alberto | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 40,"Talcahuano 550, 5° P of. 5086 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4371-2161 / 4373-5997 | jncrimcorr40@pjn.gov.ar / jncrimcorr40.sec139@pjn.gov.ar","Nombre: Dra. González, Paula Verónica | Cargo: Juez | Tel: Dra. González, Paula Verónica | Email:  | Teléfono:  | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 40,SECRETARÍA NRO. 139,"Talcahuano 550, 5° P of. 5086 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4371-2161 / 4373-5997 | jncrimcorr40.sec139@pjn.gov.ar.","Nombre: Dr. De Simoni, Sebastian Pablo | Cargo: Secretario | Tel: Dr. De Simoni, Sebastian Pablo | Email:  | Teléfono: 4371-2161 | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Dr. Luxardo, Patricio Martín | Cargo: Secretario | Tel: Dr. Luxardo, Patricio Martín | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Interino"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 41,"Talcahuano 550, 5° P of. 5074 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4371-2829 / 4371-7763 / 4374-4107 / 4373-0548 | jncrimcorr41@pjn.gov.ar","Nombre: Dr. De Santo, Jorge Anselmo | Cargo: Juez Subrogante | Tel: Dr. De Santo, Jorge Anselmo | Email: jncrimcorr46@pjn.gov.ar | Teléfono:  | Email: jncrimcorr46@pjn.gov.ar | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 41,SECRETARÍA NRO. 112,"Talcahuano 550, 5° P of. 5074 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4371-2829 / 4371-7763 /4374-4107 / 4373-0548 | jncrimcorr41.sec112@pjn.gov.ar","Nombre: Dr. Álvarez, Matías Horacio | Cargo: Secretario | Tel: Dr. Álvarez, Matías Horacio | Email: matiash.alvarez@pjn.gov.ar | Teléfono:  | Email: matiash.alvarez@pjn.gov.ar | Cargo: Secretario de Juzgado | Situación: Interino"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 42,"Talcahuano 550, 5° P of. 5142 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4373-1322 / 4371–3903 / 4371-3944 | jncrimcorr42@pjn.gov.ar / jncrimcorr42.sec106@pjn.gov.ar","Nombre: Dra. Gómez Maiorano, Ángeles Mariana | Cargo: Juez Subrogante | Tel: Dra. Gómez Maiorano, Ángeles Mariana | Email:  | Teléfono:  | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 42,SECRETARÍA NRO. 106,"Talcahuano 550, 5° P of. 5142 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4373-1322 / 4371–3903 / 4371-3944 | jncrimcorr42.sec106@pjn.gov.ar","Nombre: Dr. Carovano, Juan Paulo | Cargo: Secretario | Tel: Dr. Carovano, Juan Paulo | Email:  | Teléfono: 4371-3903/9714/3944 (fax) | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Dr. Cura , Juan Jose | Cargo: Secretario | Tel: Dr. Cura , Juan Jose | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 43,"Juncal 941, 2° P. (C1062ABG) | Ciudad Autónoma de Buenos Aires | 4032-7203 / 7205 / 7198 | jncrimcorr43@pjn.gov.ar","Nombre: Dra. Acosta, María Rita | Cargo: Juez Subrogante | Tel: Dra. Acosta, María Rita | Email:  | Teléfono:  | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Interino"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 43,SECRETARÍA NRO. 109,"Juncal 941, 2° P. (C1062ABG) | Ciudad Autónoma de Buenos Aires | 4032-7203 /7205 /7198 | jncrimcorr43.sec109@pjn.gov.ar","Nombre: Dra. Nieto , Soledad | Cargo: Secretario | Tel: Dra. Nieto , Soledad | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 44,"Comodoro Py 2002, P.B. (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7208 /09 /10 /11 /12 | jncrimcorr44.sec115@pjn.gov.ar / jncrimcorr44@pjn.gov.ar","Nombre: Dr. Ferro, Alejandro Héctor | Cargo: Juez Subrogante | Tel: Dr. Ferro, Alejandro Héctor | Email: jncrimcorr36@pjn.gov.ar | Teléfono:  | Email: jncrimcorr36@pjn.gov.ar | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 44,SECRETARÍA NRO. 115,"Comodoro Py 2002, P.B. (C1104BEN) | Ciudad Autónoma de Buenos Aires | 4032-7208 /09 /10 /11 /12 | jncrimcorr44.sec115@pjn.gov.ar","Nombre: Dra. Gonzalez, Karina Marcela | Cargo: Secretario | Tel: Dra. Gonzalez, Karina Marcela | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Dr. Torres, Ezequiel Matías | Cargo: Secretario | Tel: Dr. Torres, Ezequiel Matías | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 45,"Lavalle 1171, 2° P (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4379-2108 /2102 | jncrimcorr45.sec122@pjn.gov.ar / jncrimcorr45@pjn.gov.ar","Nombre: Dra. Provítola, Maria Alejandra | Cargo: Juez Subrogante | Tel: Dra. Provítola, Maria Alejandra | Email: jncrimcorr6@pjn.gov.ar | Teléfono: 4124-5434 | Email: jncrimcorr6@pjn.gov.ar | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 45,SECRETARÍA NRO. 122,"Lavalle 1171, 2° Piso (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4379-2108 /2102 | jncrimcorr45.sec122@pjn.gov.ar","Nombre: Dr. Coronel, Nicolás Eduardo | Cargo: Secretario | Tel: Dr. Coronel, Nicolás Eduardo | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Dr. Rodríguez Costich, Martín | Cargo: Secretario | Tel: Dr. Rodríguez Costich, Martín | Email:  | Teléfono: 2205-8053 int. 58053 | Email:  | Cargo: Secretario | Situación: Efectivo"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 46,"Talcahuano 550, 8° P of. 8001, 8002, 8003 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4371-0479 / 4371-0368 | jncrimcorr46.sec134@pjn.gov.ar","Nombre: Dr. De Santo, Jorge Anselmo | Cargo: Juez | Tel: Dr. De Santo, Jorge Anselmo | Email: jncrimcorr46@pjn.gov.ar | Teléfono:  | Email: jncrimcorr46@pjn.gov.ar | Cargo: Juez de 1ra. Instancia | Situación: Efectivo; Nombre: Dr. Llauro, Santiago | Cargo: Secretario | Tel: Dr. Llauro, Santiago | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Sra. Ferreiro, Analía Laura | Cargo: Secretario | Tel: Sra. Ferreiro, Analía Laura | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Contratado; Nombre: Sr. Rosas, Juan Manuel | Cargo: Prosecretario Administrativo | Tel: Sr. Rosas, Juan Manuel | Email:  | Teléfono:  | Email:  | Cargo: Prosecretario Administrativo | Situación: Interino"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 46,SECRETARÍA NRO. 134,"Talcahuano 550, 8° P of. 8001, 8002, 8003 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4371-0479 (Fax 4371-0479) | jncrimcorr46.sec134@pjn.gov.ar","Nombre: Dr. Llauro, Santiago | Cargo: Secretario | Tel: Dr. Llauro, Santiago | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Sra. Ferreiro, Analía Laura | Cargo: Secretario | Tel: Sra. Ferreiro, Analía Laura | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Contratado"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 47,"Talcahuano 550, 5° P of. 5105 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4373-0149 / 4371-6299 | jncrimcorr47@pjn.gov.ar","Nombre: Dr. Sanchez Sarmiento, Javier | Cargo: Juez Subrogante | Tel: Dr. Sanchez Sarmiento, Javier | Email:  | Teléfono:  | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 47,SECRETARÍA NRO. 136,"Talcahuano 550, 5° P of. 5105 (C1013AAL) | Ciudad Autónoma de Buenos Aires | 4373-0149 / 4371-6299 | jncrimcorr47.sec136@pjn.gov.ar","Nombre: Dr. Strifezza, Juan Pablo | Cargo: Secretario | Tel: Dr. Strifezza, Juan Pablo | Email:  | Teléfono: 4373-0149 | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 48,"Lavalle 1171, P.B. (C1048AAC) | Ciudad Autónoma de Buenos Aires | (Fax 4379-2157) | jncrimcorr48@pjn.gov.ar","Nombre: Dr. Sanchez Sarmiento, Javier | Cargo: Juez | Tel: Dr. Sanchez Sarmiento, Javier | Email:  | Teléfono:  | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 48,SECRETARÍA NRO. 145,"Lavalle 1171, P.B. (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4379-2154 (Fax 4379-2157) | jncrimcorr48.sec145@pjn.gov.ar","Nombre: Dr. De la Torre, Fabian Xavier Patricio | Cargo: Secretario | Tel: Dr. De la Torre, Fabian Xavier Patricio | Email:  | Teléfono: (011) 4379-2152 | Email:  | Cargo: Secretario | Situación: Efectivo; Nombre: Dr. Donarini, Horacio Diego | Cargo: Secretario | Tel: Dr. Donarini, Horacio Diego | Email:  | Teléfono: 4379-2154 | Email:  | Cargo: Secretario | Situación: Interino"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 49,"Lavalle 1171, 5° P (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4379-2161 /59 /58 | jncrimcorr49@pjn.gov.ar","Nombre: Dra. Gómez Maiorano, Ángeles Mariana | Cargo: Juez | Tel: Dra. Gómez Maiorano, Ángeles Mariana | Email:  | Teléfono:  | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 49,SECRETARÍA NRO. 169,"Lavalle 1171, 5° P (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4379-2160 / 02 | jncrimcorr49.sec169@pjn.gov.ar","Nombre: Dra. Bianchi, María José | Cargo: Secretario | Tel: Dra. Bianchi, María José | Email: maria.bianchi@pjn.gov.ar | Teléfono:  | Email: maria.bianchi@pjn.gov.ar | Cargo: Secretario de Juzgado | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 49,SECRETARÍA NRO. 207,"Lavalle 1171, 7° P contrafrente (C1048AAC) | Ciudad Autónoma de Buenos Aires | 4379-2142 / 4124-0978 / 4124-0913 | jncrimcorr49.sec207@pjn.gov.ar","Nombre: Dr. Wenner , Marcos | Cargo: Secretario | Tel: Dr. Wenner , Marcos | Email: marcos.wenner@pjn.gov..ar | Teléfono:  | Email: marcos.wenner@pjn.gov..ar | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 50,"Lavalle 1638, 3° P (C1048AAN) | Ciudad Autónoma de Buenos Aires | 2205-8032 / 8062 | jncrimcorr50@pjn.gov.ar","Nombre: Dr. Bruniard, Carlos Manuel | Cargo: Juez | Tel: Dr. Bruniard, Carlos Manuel | Email:  | Teléfono:  | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 50,SECRETARÍA NRO. 51,"Lavalle 1638, 3° P. (C1048AAN) | Ciudad Autónoma de Buenos Aires | 2205-8062 / 2205 8032 (Fax 4374-4755) | jncrimcorr50.sec51@pjn.gov.ar","Nombre: Dra. Fernandez, Stella M. | Cargo: Secretario | Tel: Dra. Fernandez, Stella M. | Email:  | Teléfono: 2205-8031 int. 58031 | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo; Nombre: Dra. Cabeza Díaz, Marcela | Cargo: Secretario | Tel: Dra. Cabeza Díaz, Marcela | Email:  | Teléfono:  | Email:  | Cargo: Secretario de Juzgado | Situación: Efectivo"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 51,"Lavalle 1638, 4° P (C1048AAN) | Ciudad Autónoma de Buenos Aires | 2205-8048 | jncrimcorr51@pjn.gov.ar","Nombre: Dra. Angulo, Graciela | Cargo: Juez | Tel: Dra. Angulo, Graciela | Email:  | Teléfono:  | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
5,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL > JUZGADO CRIMINAL Y CORRECCIONAL NRO. 51,SECRETARÍA NRO. 58,"Lavalle 1638, 4° P. (C1048AAN) | Ciudad Autónoma de Buenos Aires | 2205-8044 / 8046 (mesa de entradas) 2205-8054 /8055 /56 (secretaria) (Fax 4374-8695) | jncrimcorr51.sec58@pjn.gov.ar","Nombre: Dr. Barrera, Santiago | Cargo: Secretario | Tel: Dr. Barrera, Santiago | Email: jncrimcorr51.sec58@pjn.gov.ar | Teléfono: 2205-8054/55/56 | Email: jncrimcorr51.sec58@pjn.gov.ar | Cargo: Secretario | Situación: Efectivo; Nombre: Dra. Busi Chaves, Alejandra | Cargo: Secretario | Tel: Dra. Busi Chaves, Alejandra | Email: jncrimcorr51.sec58@pjn.gov.ar | Teléfono: 2205-8054/55/56 | Email: jncrimcorr51.sec58@pjn.gov.ar | Cargo: Secretario | Situación: Efectivo"
4,FUEROS NACIONALES > JUSTICIA NACIONAL EN LO CRIMINAL Y CORRECCIONAL > CÁMARA NACIONAL DE APELACIONES EN LO CRIMINAL Y CORRECCIONAL > JUZGADOS NACIONALES EN LO CRIMINAL Y CORRECCIONAL,JUZGADO CRIMINAL Y CORRECCIONAL NRO. 52,"Lavalle 1638, 1° y 2° P (C1048AAN) | Ciudad Autónoma de Buenos Aires | 2205 8006 /8007 /8008 | jncrimcorr52@pjn.gov.ar","Nombre: Dr. Ghirlanda, Gabriel Omar | Cargo: Juez | Tel: Dr. Ghirlanda, Gabriel Omar | Email:  | Teléfono:  | Email:  | Cargo: Juez de 1ra. Instancia | Situación: Efectivo"
