numero_expediente,orden,fecha_radicacion,tribunal,fiscal_nombre,fiscalia
CFP 14456/2018,2,2024-12-03,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 14456/2018,3,2024-10-23,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 14456/2018,4,2023-05-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 337/2024,1,2025-04-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 337/2024,2,2024-08-08,CAMARA FEDERAL DE CASACION PENAL SALA 1,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 337/2024,3,2024-05-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 337/2024,4,2024-03-21,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
FPA 6347/2023,1,2025-11-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
FPA 6347/2023,2,2025-05-06,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 208/2025,1,2025-01-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 7063/2019,1,2025-05-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 7063/2019,2,2023-08-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 16156/2016,1,2020-08-26,CAMARA FEDERAL DE CASACION PENAL SALA 1,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 16156/2016,2,2018-07-06,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 16156/2016,3,2018-06-14,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 16156/2016,4,2017-11-02,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 16156/2016,5,2017-08-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 11243/2016,1,2022-02-01,CAMARA FEDERAL DE CASACION PENAL SALA 2,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 11243/2016,2,2021-12-30,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,Fiscal: DR. DIEGO SEBASTIAN LUCIANI,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 1
CFP 11243/2016,3,2021-11-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 11243/2016,4,2016-11-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 11243/2016,5,2016-08-12,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 8353/2014,1,2025-07-04,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,Fiscal: DR. DIEGO SEBASTIAN LUCIANI,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 1
CFP 8353/2014,2,2023-06-01,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 8353/2014,3,2021-07-16,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 5,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 8353/2014,4,2019-11-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 4577/2025,1,2025-10-23,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CFP 3732/2016,1,2025-01-14,CAMARA FEDERAL DE CASACION PENAL SALA DE FERIA,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 3732/2016,2,2019-06-13,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 3732/2016,3,2018-02-16,CAMARA FEDERAL DE CASACION PENAL VOCALIA 5,nan,nan
CFP 3732/2016,4,2018-02-16,CAMARA FEDERAL DE CASACION PENAL VOCALIA 10,nan,nan
CFP 3732/2016,5,2017-12-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 3732/2016,6,2016-06-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 10456/2014,1,2019-11-29,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 7,Fiscal: DRA. ESTELA S. FABIANA LEON,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 5
CFP 10456/2014,2,2019-03-29,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 10456/2014,3,2017-12-11,CAMARA FEDERAL DE CASACION PENAL SALA 1,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 10456/2014,4,2017-05-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 10456/2014,5,2014-10-20,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 11,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 10049/2015,1,2018-10-17,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 10049/2015,2,2018-08-14,CAMARA FEDERAL DE CASACION PENAL SALA 3,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 10049/2015,3,2015-11-18,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 10049/2015,4,2015-09-16,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 2695/2020,1,2025-08-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 2695/2020,2,2025-08-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 2695/2020,3,2025-08-06,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 9,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 7148/2020,1,2023-12-07,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 7148/2020,2,2023-07-10,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,Fiscal: DR. JUAN PATRICIO GARCIA ELORRIO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 4
CFP 7148/2020,3,2022-07-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 7148/2020,4,2021-05-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 7148/2020,5,2020-09-11,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 7
CFP 8284/2016,1,2018-03-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,nan,nan
CFP 8284/2016,2,2016-06-16,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CCC 3559/2015,1,2017-03-28,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CCC 3559/2015,2,2016-12-23,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CCC 3559/2015,3,2016-09-21,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. EDUARDO RAUL TAIANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 3
CCC 3559/2015,4,2015-08-07,CORTE SUPREMA DE JUSTICIA DE LA NACION SECRETARIA JUDICIAL 3,nan,nan
CFP 14583/2015,1,2023-06-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 14583/2015,2,2015-12-23,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 18368/2016,1,2024-04-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 18368/2016,2,2021-04-09,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 18368/2016,3,2021-04-06,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 6,Fiscal: DRA. GABRIELA BEATRIZ BAIGUN,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 3
CFP 18368/2016,4,2018-02-14,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 18368/2016,5,2016-12-26,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 2,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 14119/2015,1,2025-08-20,CAMARA FEDERAL DE CASACION PENAL SALA 1,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 14119/2015,2,2025-05-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 14119/2015,3,2021-09-23,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 14119/2015,4,2021-09-01,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 14119/2015,5,2021-02-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 20513/2017,1,2025-07-14,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 20513/2017,2,2024-08-19,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: DR. RAUL OMAR PLEE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 2
CFP 20513/2017,3,2024-02-16,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,Fiscal: DR. ABEL CORDOBA,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 2
CFP 20513/2017,4,2023-03-10,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 20513/2017,5,2022-03-16,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 14156/2017,1,2025-10-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 14156/2017,2,2017-09-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 11352/2014,1,2019-06-07,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 5,Fiscal: DR. DIEGO VELASCO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 6
CFP 11352/2014,2,2016-05-06,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 10,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 11352/2014,3,2015-06-18,CORTE SUPREMA DE JUSTICIA DE LA NACION SECRETARIA JUDICIAL 3,nan,nan
CFP 11352/2014,4,2015-03-05,CAMARA FEDERAL DE CASACION PENAL SALA 1,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 11352/2014,5,2014-12-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 5197/2007,1,2024-09-24,CAMARA FEDERAL DE CASACION PENAL SALA 2,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 5197/2007,2,2019-02-18,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,Fiscal: DR. DIEGO SEBASTIAN LUCIANI,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 1
CFP 5197/2007,3,2018-03-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 5197/2007,4,2007-04-09,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 14824/2010,1,2020-03-03,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 8,Fiscal: DR. MARCELO COLOMBO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 8
CFP 14824/2010,2,2019-12-18,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 14824/2010,3,2018-12-06,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 14824/2010,4,2018-11-29,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 14824/2010,5,2010-11-23,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CFP 12544/2013,1,2024-05-31,CORTE SUPREMA DE JUSTICIA DE LA NACION SECRETARIA PENAL ESPECIAL,nan,nan
CFP 12544/2013,2,2023-05-19,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: MARIO ALBERTO VILLAR,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 1
CFP 12544/2013,3,2015-06-18,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,nan,nan
CFP 12544/2013,4,2015-03-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 12544/2013,5,2013-12-27,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 7888/2015,1,2017-08-31,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 7888/2015,2,2015-10-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 478/2025,1,2025-02-10,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 7,Fiscal: DR GUILLERMO F. MARIJUAN,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 9
CFP 3103/2022,1,2022-11-30,CAMARA FEDERAL DE CASACION PENAL SALA 1,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 3103/2022,2,2022-10-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 3103/2022,3,2022-09-22,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 8,Fiscal: DR. GERARDO DAVID POLLICITA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 11
CFP 2342/2024,1,2025-07-01,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,Fiscal: DR. JUAN PATRICIO GARCIA ELORRIO,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 4
CFP 2342/2024,2,2025-06-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 2342/2024,3,2024-09-17,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 2342/2024,4,2024-06-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 2342/2024,5,2024-06-13,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 1,Fiscal: DR. CARLOS ERNESTO STORNELLI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 4
CPE 514/2019,1,2025-04-21,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. FRANCO PICARDI,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 5
CPE 514/2019,2,2019-10-31,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CPE 514/2019,3,2019-10-31,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 12441/2008,1,2021-08-02,CAMARA FEDERAL DE CASACION PENAL SALA 2,Fiscal: Dr. RAUL OMAR PLEE - SUBROGANTE,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 3
CFP 12441/2008,2,2018-02-23,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 12441/2008,3,2018-02-16,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 20018/2017,1,2021-05-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 1,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 20018/2017,2,2017-12-14,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 12,Fiscal: DRA. MARIA ALEJANDRA MANGANO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 12
CFP 1639/1998,1,2019-08-29,CAMARA FEDERAL DE CASACION PENAL SALA 2,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 1639/1998,2,2015-12-02,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 4,Fiscal: DR. ABEL CORDOBA,FISCALIA ANTE LOS TRIB. ORALES EN LO CRIM. FED. N° 2
CFP 1639/1998,3,2015-09-08,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 4,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 1639/1998,4,1998-02-18,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DR. RAMIRO GONZALEZ,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 1
CFP 1639/1998,5,1998-02-18,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,nan,nan
CFP 2666/2021,1,2023-02-16,CAMARA FEDERAL DE CASACION PENAL SALA 3,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 2666/2021,2,2021-08-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 2666/2021,3,2021-05-14,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 6,Fiscal: DR. FEDERICO DELGADO,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 6
CFP 9486/2016,1,2018-09-20,CAMARA FEDERAL DE CASACION PENAL SALA 4,Fiscal: DR. JAVIER AUGUSTO DE LUCA,FISCALIA ANTE LA CAMARA FEDERAL DE CASACION PENAL N° 4
CFP 9486/2016,2,2018-08-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL SALA 2,Fiscal: DR. JOSE LUIS AGUERO ITURBE,FISCALIA NAC. ANTE LA CAMARA EN LO CRIM. Y CORR. FEDERAL
CFP 9486/2016,3,2017-07-31,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3,Fiscal: DRA. MARIA PALOMA OCHOA,FISCALIA NAC. EN LO CRIM. Y CORR. FED. N° 10
CFP 14305/2015,1,2024-08-13,CORTE SUPREMA DE JUSTICIA DE LA NACION SECRETARIA PENAL ESPECIAL,nan,nan
